Date,AUDCNY=X,AUDDKK=X,AUDEUR=X,AUDGBP=X,AUDJPY=X,AUDNOK=X,AUDSEK=X,AUDUSD=X,CNYAUD=X,CNYDKK=X,CNYEUR=X,CNYGBP=X,CNYJPY=X,CNYNOK=X,CNYSEK=X,CNYUSD=X,DKKAUD=X,DKKCNY=X,DKKEUR=X,DKKGBP=X,DKKJPY=X,DKKNOK=X,DKKSEK=X,DKKUSD=X,EURAUD=X,EURCNY=X,EURDKK=X,EURGBP=X,EURJPY=X,EURNOK=X,EURSEK=X,EURUSD=X,GBPAUD=X,GBPCNY=X,GBPDKK=X,GBPEUR=X,GBPJPY=X,GBPNOK=X,GBPSEK=X,GBPUSD=X,JPYAUD=X,JPYCNY=X,JPYDKK=X,JPYEUR=X,JPYGBP=X,JPYNOK=X,JPYSEK=X,JPYUSD=X,NOKAUD=X,NOKCNY=X,NOKDKK=X,NOKEUR=X,NOKGBP=X,NOKJPY=X,NOKSEK=X,NOKUSD=X,SEKAUD=X,SEKCNY=X,SEKDKK=X,SEKEUR=X,SEKGBP=X,SEKJPY=X,SEKNOK=X,SEKUSD=X,USDAUD=X,USDCNY=X,USDDKK=X,USDEUR=X,USDGBP=X,USDJPY=X,USDNOK=X,USDSEK=X
2019-01-08 00:00:00,4.887800216674805,4.6468000411987305,0.6222599744796753,0.5587499737739563,77.56999969482422,6.090400218963623,6.351099967956543,0.7145919799804688,0.20430999994277954,0.9483799934387207,0.12700000405311584,0.11416999995708466,15.835000038146973,,,0.145985409617424,,1.0516999959945679,0.1339000016450882,0.12022999674081802,16.695600509643555,1.3105000257492065,1.3666199445724487,0.153727188706398,1.6067800521850586,7.854300022125244,7.467120170593262,0.897849977016449,124.66000366210938,9.786930084228516,10.205849647521973,1.1479737758636475,1.7892999649047852,8.746899604797363,8.315999984741211,1.1136200428009033,138.8560028076172,10.899999618530273,11.366100311279297,1.278608798980713,0.012869000434875488,0.06299100071191788,0.059689000248909,0.008019999600946903,0.007201000116765499,0.07848300039768219,0.08166400343179703,0.009206746704876423,,,0.7627099752426147,0.10214000195264816,0.09170699864625931,12.735250473022461,1.042449951171875,0.117281973361969,0.15737999975681305,,0.7313799858093262,0.09794099628925323,0.08793999999761581,12.212200164794922,0.9585999846458435,0.11246127635240555,1.399399995803833,6.849999904632568,6.505030155181885,0.8711000084877014,0.7821000218391418,108.61599731445312,8.526459693908691,8.891949653625488
2019-01-09 00:00:00,4.899400234222412,4.665999889373779,0.6251699924468994,0.5622599720954895,77.90499877929688,6.111700057983398,6.382400035858154,0.7163323760032654,0.20381000638008118,0.9502999782562256,0.12726999819278717,0.11460000276565552,15.859000205993652,,,0.14593853056430817,,1.0496000051498413,0.13391000032424927,0.1204100027680397,16.68779945373535,1.309149980545044,1.3651000261306763,0.15343542397022247,1.5992900133132935,7.837600231170654,7.466350078582764,0.8993200063705444,124.60900115966797,9.775300025939941,10.20580005645752,1.1456066370010376,1.7781699895858765,8.71619987487793,8.299699783325195,1.1117500066757202,138.54200744628906,10.86870002746582,11.350000381469727,1.2737879753112793,0.01281800027936697,0.06289400160312653,0.05972199887037277,0.008022000081837177,0.007197999861091375,0.0782649964094162,0.08173699676990509,0.00919320434331894,,,0.7634699940681458,0.10225000232458115,0.09195999801158905,12.741640090942383,1.0438599586486816,0.11720031499862671,0.1565600037574768,,0.7311099767684937,0.09788800030946732,0.08805999904870987,12.201600074768066,0.9572299718856812,0.11224982142448425,1.3960000276565552,6.852200031280518,6.517399787902832,0.8729000091552734,0.7850599884986877,108.7760009765625,8.532400131225586,8.908699989318848
2019-01-10 00:00:00,4.883399963378906,4.636600017547607,0.620989978313446,0.5605900287628174,77.62799835205078,6.070400238037109,6.360099792480469,0.7175660133361816,0.20451000332832336,0.9471499919891357,0.12684999406337738,0.11465000361204147,15.859999656677246,,,0.1467222273349762,,1.0530999898910522,0.13391999900341034,0.120899997651577,16.74139976501465,1.309000015258789,1.3716000318527222,0.1547592431306839,1.610200047492981,7.863100051879883,7.466300010681152,0.9025999903678894,125.01499938964844,9.774900436401367,10.241169929504395,1.1554949283599854,1.78357994556427,8.70989990234375,8.269800186157227,1.1073999404907227,138.46299743652344,10.82699966430664,11.344099998474121,1.279967188835144,0.01285799965262413,0.06289099901914597,0.05952699854969978,0.0079950001090765,0.007201000116765499,0.0780239999294281,0.08174200356006622,0.00924308318644762,,,0.7635599970817566,0.10226999968290329,0.09233099967241287,12.78441047668457,1.047410011291504,0.11821239441633224,0.15714000165462494,,0.728659987449646,0.09758999943733215,0.08810000121593475,12.20009994506836,0.954010009765625,0.11282594501972198,1.3935999870300293,6.8155999183654785,6.4616498947143555,0.8654299974441528,0.7812700271606445,108.18900299072266,8.459349632263184,8.86320972442627
2019-01-11 00:00:00,4.872900009155273,4.660399913787842,0.6244500279426575,0.5633999705314636,77.81999969482422,6.090099811553955,6.39300012588501,0.7187005877494812,0.20492999255657196,0.9542800188064575,0.12783999741077423,0.11546999961137772,15.932999610900879,,,0.1473296582698822,,1.045199990272522,0.13394999504089355,0.12083999812602997,16.694499969482422,1.3063000440597534,1.371209979057312,0.1541687250137329,1.601140022277832,7.802499771118164,7.463860034942627,0.9022200107574463,124.61900329589844,9.751999855041504,10.237000465393066,1.151012897491455,1.774399995803833,8.64780044555664,8.270299911499023,1.1081000566482544,138.08999633789062,10.807999610900879,11.339400291442871,1.2753963470458984,0.012829000130295753,0.06260400265455246,0.05987599864602089,0.00802099984139204,0.0072189997881650925,0.07823099941015244,0.08195000141859055,0.009233781136572361,,,0.7651100158691406,0.1025099977850914,0.09249600023031235,12.774539947509766,1.049239993095398,0.11802752315998077,0.15637999773025513,,0.728879988193512,0.0976559966802597,0.08810999989509583,12.169599533081055,0.9523100256919861,0.11241765320301056,1.3913999795913696,6.787499904632568,6.486400127410889,0.8687999844551086,0.7840700149536133,108.2979965209961,8.472599983215332,8.895400047302246
2019-01-14 00:00:00,4.869500160217285,4.688799858093262,0.6281999945640564,0.5605000257492065,78.08999633789062,6.146699905395508,6.43779993057251,0.7205129861831665,0.20507000386714935,0.9610199928283691,0.1287499964237213,0.11495000123977661,16.003999710083008,,,0.14788523316383362,,1.0378999710083008,0.13395999372005463,0.119439996778965,16.65130043029785,1.3109999895095825,1.372230052947998,0.15353672206401825,1.590399980545044,7.747200012207031,7.463789939880371,0.8917999863624573,124.29000091552734,9.78637981414795,10.240400314331055,1.146013617515564,1.7835999727249146,8.68690013885498,8.36709976196289,1.121150016784668,139.35800170898438,10.967900276184082,11.482600212097168,1.2849836349487305,0.012783000245690346,0.06232399865984917,0.059852998703718185,0.008040999993681908,0.007153999991714954,0.07854700088500977,0.08222699910402298,0.00922015868127346,,,0.7624499797821045,0.10215000063180923,0.09109999984502792,12.696000099182129,1.045799970626831,0.11711934208869934,0.15520000457763672,,0.7283899784088135,0.09755700081586838,0.08703000098466873,12.129500389099121,0.9543799757957458,0.11187446862459183,1.3878999948501587,6.76200008392334,6.5131001472473145,0.8725900053977966,0.778219997882843,108.45800018310547,8.538299560546875,8.938590049743652
2019-01-15 00:00:00,4.866000175476074,4.683499813079834,0.6274700164794922,0.5591400265693665,77.92900085449219,6.151500225067139,6.438300132751465,0.7199423909187317,0.2052299976348877,0.9601399898529053,0.12862999737262726,0.11477000266313553,15.975000381469727,,,0.14777378737926483,,1.0388000011444092,0.1339700073003769,0.11935000121593475,16.637100219726562,1.3133000135421753,1.3748699426651,0.15371136367321014,1.5930999517440796,7.754000186920166,7.463900089263916,0.8909000158309937,124.18699645996094,9.803000450134277,10.260100364685059,1.1472889184951782,1.788140058517456,8.701700210571289,8.373900413513184,1.1220799684524536,139.343994140625,11.001999855041504,11.514300346374512,1.2874983549118042,0.012811999768018723,0.06243700161576271,0.060088999569416046,0.008049000054597855,0.007155000232160091,0.07893399894237518,0.08245600014925003,0.00923787523061037,,,0.7610599994659424,0.10196000337600708,0.09084399789571762,12.663000106811523,1.0458999872207642,0.11703982949256897,0.1551699936389923,,0.7269399762153625,0.09736999869346619,0.08679000288248062,12.092599868774414,0.954289972782135,0.1118193045258522,1.3890000581741333,6.767099857330322,6.50570011138916,0.8716199994087219,0.7767000198364258,108.25,8.544099807739258,8.942999839782715
2019-01-16 00:00:00,4.8653998374938965,4.712600231170654,0.631380021572113,0.5598899722099304,78.29900360107422,6.15310001373291,6.460100173950195,0.7207674384117126,0.20524999499320984,0.9661800265312195,0.12943999469280243,0.11494000256061554,16.052000045776367,,,0.14812619984149933,,1.0322999954223633,0.13395999372005463,0.11877000331878662,16.613000869750977,1.3056000471115112,1.3708499670028687,0.15293093025684357,1.5830999612808228,7.7052998542785645,7.463359832763672,0.8866000175476074,123.9800033569336,9.744500160217285,10.230199813842773,1.1416828632354736,1.7858099937438965,8.690799713134766,8.41469955444336,1.1275800466537476,139.83900451660156,10.984700202941895,11.536999702453613,1.2872166633605957,0.012752999551594257,0.06213599815964699,0.05998799949884415,0.008061000145971775,0.0071310000494122505,0.07840000092983246,0.08233000338077545,0.009204373694956303,,,0.7655900120735168,0.10256999731063843,0.09095700085163116,12.720009803771973,1.0491000413894653,0.11714265495538712,0.1546500027179718,,0.7290700078010559,0.09765399992465973,0.08662000298500061,12.113300323486328,0.9513800144195557,0.1115722730755806,1.387410044670105,6.750999927520752,6.538899898529053,0.8758999705314636,0.7768700122833252,108.64399719238281,8.536600112915039,8.962800025939941
2019-01-17 00:00:00,4.8414998054504395,4.696899890899658,0.6292600035667419,0.5566099882125854,78.20600128173828,6.122700214385986,6.4475998878479,0.7173087000846863,0.20627999305725098,0.9678300023078918,0.1296599954366684,0.11484000086784363,16.11400032043457,,,0.1480165719985962,,1.0305999517440796,0.13395999372005463,0.1185000017285347,16.648799896240234,1.3031500577926636,1.3725800514221191,0.15270556509494781,1.5888899564743042,7.692399978637695,7.463640213012695,0.8844900131225586,124.2760009765625,9.72916030883789,10.24551010131836,1.1398088932037354,1.796280026435852,8.696399688720703,8.437199592590332,1.1303499937057495,140.49000549316406,10.99899959564209,11.581999778747559,1.2885768413543701,0.012764000333845615,0.06189800053834915,0.059859998524188995,0.008042999543249607,0.007096999790519476,0.07808899879455566,0.08225499838590622,0.00917119812220335,,,0.7670199871063232,0.10273999720811844,0.0908840000629425,12.771309852600098,1.0529199838638306,0.11714649945497513,0.1550299972295761,,0.7282099723815918,0.09756000339984894,0.08630000054836273,12.124899864196777,0.9490500092506409,0.11124089360237122,1.3940999507904053,6.75600004196167,6.548550128936768,0.8773400187492371,0.7760499715805054,109.03700256347656,8.536319732666016,8.989500045776367
2019-01-18 00:00:00,4.865600109100342,4.710700035095215,0.6310799717903137,0.5537300109863281,78.47699737548828,6.144499778747559,6.4816999435424805,0.7190313339233398,0.20523999631404877,0.965749979019165,0.129380002617836,0.11366000026464462,16.089000701904297,,,0.14759275317192078,,1.0327999591827393,0.13394999504089355,0.11754000186920166,16.657499313354492,1.304360032081604,1.3758900165557861,0.1526235193014145,1.5842900276184082,7.7093000411987305,7.463789939880371,0.8772000074386597,124.3479995727539,9.736510276794434,10.269929885864258,1.13926362991333,1.8056199550628662,8.786100387573242,8.50629997253418,1.1395599842071533,141.70799255371094,11.095999717712402,11.704999923706055,1.2983977794647217,0.012721999548375607,0.0619949996471405,0.05983100086450577,0.008039000444114208,0.007036999799311161,0.07811400294303894,0.08241000026464462,0.009161451831459999,,,0.7663499712944031,0.10266999900341034,0.0900840014219284,12.766929626464844,1.0545099973678589,0.11701668798923492,0.15424999594688416,,0.7264800071716309,0.09735099971294403,0.08540000021457672,12.103799819946289,0.9477599859237671,0.11093582957983017,1.3907599449157715,6.775400161743164,6.552070140838623,0.8777599930763245,0.7701799869537354,109.15299987792969,8.54578971862793,9.014220237731934
2019-01-21 00:00:00,4.848499774932861,4.703999996185303,0.6301599740982056,0.5572999715805054,78.54100036621094,6.1305999755859375,6.462900161743164,0.716383695602417,0.20597000420093536,0.9677799940109253,0.12963999807834625,0.11473999917507172,16.16200065612793,,,0.14754049479961395,,1.0305999517440796,0.13394999504089355,0.11845999956130981,16.694900512695312,1.3031599521636963,1.374079942703247,0.15226030349731445,1.5866199731826782,7.693600177764893,7.4644999504089355,0.8843200206756592,124.62799835205078,9.727800369262695,10.25510025024414,1.1365574598312378,1.7940399646759033,8.70199966430664,8.439800262451172,1.130620002746582,140.91900634765625,10.99899959564209,11.597100257873535,1.2853471040725708,0.012713000178337097,0.06171400099992752,0.059689998626708984,0.008019999600946903,0.007075999863445759,0.07787100225687027,0.08211400359869003,0.009119012393057346,,,0.7669399976730347,0.10275000333786011,0.09086699783802032,12.803999900817871,1.0533000230789185,0.1168360784649849,0.1545799970626831,,0.727370023727417,0.09741699695587158,0.08615399897098541,12.144599914550781,0.9479699730873108,0.11079473793506622,1.395900011062622,6.7778000831604,6.567699909210205,0.8798499703407288,0.777999997138977,109.66100311279297,8.559000015258789,9.025699615478516
